101121,890	47590,701	186276,716	64477,294	164187,813	70767,740	57346,576	71875,119	39714,447	56593,516	37849,203	41869,678	35312,980	32518,895	30885,368	34761,372	30091,234	33852,559	31411,855	39836,985	35615,477	31152,877	30761,821	32447,201	33083,881	32082,386	29484,345	28614,054	30814,884	30266,682	37885,764	32936,272	39877,584	41537,867	56559,915	101972,591	66587,406	107405,336	50412,525	41899,056	39063,304	40517,196	34231,626	33871,051	31745,589	34631,382	33288,929	32630,129	32788,660	36235,633	35743,273	36176,067	32293,276	37852,954	31458,549	35251,390	42805,895	36247,948	46932,612	33596,150
67689,756	43768,736	118559,934	47561,918	116073,937	69907,031	49385,525	105871,140	41341,785	69218,531	36387,654	38781,513	35366,701	32031,404	32176,089	30591,618	32784,623	37749,420	33268,014	38409,987	33081,392	32663,955	32660,495	30575,125	32320,134	31188,542	30131,710	31524,514	35338,598	28672,969	34869,300	30546,932	36765,078	38411,007	66799,642	72357,432	115339,510	75740,299	54304,154	40566,427	35592,490	43186,549	32152,448	36618,790	30084,959	33710,969	30788,946	33252,646	33107,870	41021,263	34076,276	43978,581	33950,335	43234,720	35204,923	39973,240	43144,621	37472,819	45177,322	33977,342
52424,455	38879,885	73625,090	39779,142	87068,583	71395,755	58984,603	132967,176	46935,649	83021,669	43501,677	39116,316	35875,449	31080,348	31943,665	31400,765	31884,971	34470,533	32988,984	34606,701	32207,463	34360,760	33467,494	28989,453	31453,675	30536,545	29213,408	31499,525	29958,962	29367,154	33878,494	30594,037	35835,655	39685,801	75160,452	54430,631	145281,002	63299,966	62222,271	39278,926	37990,613	53020,930	33669,047	42857,494	32610,111	33434,080	31758,256	41106,543	33530,576	52099,697	35001,465	62057,239	34568,042	54777,648	31002,716	46655,195	36464,943	41151,205	37205,196	34474,907
48214,114	38407,986	53617,320	37752,165	67017,094	71550,758	71255,233	125404,396	68793,078	90178,652	45503,893	31585,993	35368,803	33069,950	34978,389	32442,923	34886,551	33527,022	37515,086	32419,591	32028,884	31320,615	30618,511	30946,281	29402,282	31694,294	31077,856	29082,288	31326,277	32260,920	32816,226	30133,280	33877,257	33351,703	66818,953	40486,355	117645,595	50954,468	58212,294	40031,041	38531,908	52829,085	35876,255	43179,405	32629,870	35504,655	32236,388	44630,494	33823,956	57154,946	37204,542	74642,652	42178,089	90676,996	34393,652	62094,933	33771,024	41269,615	36097,738	31430,230
42825,630	36128,718	45377,261	34826,179	54538,997	54997,373	88382,424	104538,140	103427,095	72856,312	52003,527	35365,119	31523,329	30676,910	29969,548	31926,605	32327,049	29756,634	37505,763	29480,200	35477,793	30483,911	27964,262	29694,740	29202,420	29778,208	30835,609	30844,230	28467,378	27768,360	31401,505	31949,731	30169,952	30296,041	42283,689	35520,082	83621,816	46993,670	48659,421	44835,782	44969,092	42723,229	48560,205	39578,591	33944,468	33942,575	31836,713	43959,861	43089,855	56023,731	47524,904	80658,425	50159,332	117490,114	37727,508	70725,409	41184,407	38487,480	36206,570	34299,153
34355,383	33697,490	38858,023	36881,370	48534,706	42667,356	101779,430	70162,378	124654,565	56282,565	52514,228	34673,822	30312,606	29461,758	30806,355	34979,898	31312,824	31187,945	32954,793	32649,270	33309,423	32454,920	30464,213	32526,604	28584,912	32716,915	32594,223	28722,656	31280,257	30100,975	32042,412	31243,465	30207,522	30305,180	33953,936	34118,225	58582,199	43905,491	47688,891	41717,191	44934,640	35317,934	49180,948	38240,564	34451,491	33079,882	37836,756	38703,173	53187,627	51930,279	62218,007	84162,722	75582,395	118436,883	63258,378	72888,850	45766,808	34385,424	37596,565	30803,713
34834,679	32882,071	34314,343	35052,086	44656,105	35614,939	88988,315	48433,715	101467,966	44128,255	51301,085	33834,892	31697,352	28929,742	31128,957	30986,380	30164,985	33214,475	32845,301	34288,844	33156,182	31865,247	31243,160	33003,774	28550,964	30249,094	30085,800	30036,189	31301,999	28953,626	29712,874	31818,178	31244,301	32094,594	33529,251	29633,460	45452,214	36857,552	46691,938	36441,615	41920,141	32826,327	49124,415	35550,090	35435,337	35488,437	36588,148	39595,982	56673,591	49354,800	67781,780	73535,488	95982,014	103817,114	97038,367	66524,588	45810,673	34100,156	33097,071	33466,071
32853,553	32545,475	35810,072	35799,243	36292,581	35043,924	62286,784	38679,993	73331,650	37309,501	48023,332	33930,377	30865,944	30309,819	32205,982	29943,513	31115,183	32514,398	33623,880	30594,609	31705,145	33221,784	31825,517	33235,868	33192,861	30906,695	30695,276	30302,788	29723,463	31966,606	30458,761	32462,416	29899,942	30748,411	31882,474	30077,712	38659,058	34316,139	47269,615	34068,005	36192,999	32958,531	36368,684	35231,012	36586,343	34722,581	38108,953	34767,527	49084,260	47143,755	65159,264	64972,138	104760,051	76441,056	113106,694	57419,760	38348,141	33457,774	31613,939	32802,099
32847,218	31914,094	36745,484	34618,424	37159,753	37405,420	39340,322	33443,618	52979,946	34109,228	34515,578	30894,414	32702,002	35126,061	32971,404	30603,290	32069,710	31598,569	34476,503	37718,552	32265,293	33237,015	32302,949	29762,716	35423,048	30614,725	29674,269	30541,404	30897,968	30487,590	31875,179	31423,440	31360,285	29964,032	31272,789	30444,740	31923,732	29728,024	39700,703	31895,385	36101,710	31921,188	35127,404	31684,572	35908,050	34592,921	35917,337	33172,738	45815,606	43400,908	63580,231	56150,020	90502,881	56773,930	99569,002	46633,133	39111,496	32282,486	33122,784	32096,096
34789,572	31949,725	32508,239	32450,515	34524,798	33938,798	35343,148	32468,399	36831,380	35049,295	32713,106	33788,257	33087,425	32489,674	31779,061	31057,299	31840,318	35270,249	32976,548	45685,511	34720,345	40420,848	32515,417	31967,082	32857,196	29182,543	31465,785	31447,905	30131,979	30420,029	32473,869	30420,358	30725,059	34650,073	31780,693	31358,808	32197,081	29762,206	36135,053	32696,678	32106,033	31107,726	31415,539	33771,767	32532,203	31869,772	34401,452	32245,246	40645,237	38793,457	58262,016	46382,175	59702,761	44867,567	68869,414	43323,107	37292,520	34892,239	33704,079	32949,495
31147,517	30462,234	33114,359	32656,492	36866,235	32793,093	31124,145	33906,516	33325,892	31265,535	31237,235	30063,569	33371,643	33382,573	31091,577	28352,882	33841,391	35415,377	38211,369	55539,834	40999,310	45491,500	32890,323	35117,735	32614,618	33327,615	31577,056	34348,425	31700,060	35871,430	32565,557	33535,403	31847,083	38468,852	35220,772	33086,801	34527,459	30572,523	32406,562	29317,474	30470,535	32410,543	31094,477	32533,239	34467,082	33052,465	34923,289	35447,006	36240,701	39564,739	46019,965	43665,217	44070,128	45649,360	54138,529	44163,218	38894,602	36297,921	31014,762	36158,651
32214,946	31208,762	32892,610	32864,865	31165,709	29871,378	33694,267	29485,432	30064,391	31012,638	31090,366	31204,618	32576,593	34923,709	32117,894	29297,740	30573,200	34512,920	44947,969	46911,696	52198,330	45415,979	34631,527	32455,006	33630,851	34246,281	32372,998	39832,146	32252,770	37006,094	30688,780	34103,156	37467,999	37384,765	36732,850	35944,664	31679,480	30695,278	29813,169	32199,401	31343,519	34118,115	32560,966	38160,258	34480,519	31685,671	35665,199	32779,296	36319,929	38586,771	41693,985	47308,545	40722,399	49351,096	45977,368	44013,038	35867,061	35883,585	33896,852	39171,320
33258,015	33585,429	33196,557	30525,553	29423,897	30626,226	32780,542	30732,297	33821,665	29099,827	30706,432	29333,688	30430,717	32383,867	30358,450	30807,118	31541,294	34620,510	40708,221	41778,432	49624,416	41598,464	37084,934	32222,057	36907,683	35626,533	36228,796	48041,850	34897,223	41938,639	34845,300	33391,706	35629,621	35354,828	38565,788	33592,918	33152,034	30399,589	31781,424	29405,027	31672,440	41738,301	37229,554	43132,719	34116,610	32824,335	36404,009	34301,585	35153,359	38323,186	42902,846	66636,331	53398,517	68668,894	43595,576	39883,049	39265,946	41825,099	37977,081	41746,045
31859,324	33191,106	32889,988	31064,907	32306,322	30490,280	32653,283	31156,581	30970,318	29596,295	29239,485	30497,151	29892,880	31535,888	29010,234	30357,607	33018,094	31849,513	38257,571	35227,217	40178,827	38699,320	35747,990	34383,974	31865,592	35855,725	44731,474	59545,126	54948,157	56464,273	35527,223	35434,002	32564,537	34587,607	36430,181	32225,048	33406,614	31403,179	30775,593	31256,004	37278,726	44032,715	44868,107	46230,090	33434,312	32705,367	31570,118	32982,190	35996,851	40647,313	53031,560	86306,236	82500,666	75269,806	47566,632	39844,487	37929,971	43953,837	43653,923	65947,103
